time,omega1,omega2,omega3,rotation11,rotation12,rotation13,rotation21,rotation22,rotation23,rotation31,rotation32,rotation33,ell1,ell2,ell3,energy,
23.420000,0.204147,-1.130381,9.969237,-0.565487,-0.824232,-0.028856,0.824206,-0.563521,-0.055642,0.029601,-0.055251,0.998034,4.999996,-0.000006,129.999998,652.499982,
23.430000,0.271224,-1.111416,9.970262,-0.644995,-0.763898,-0.020178,0.763352,-0.642866,-0.063112,0.035239,-0.056113,0.997802,4.999997,-0.000007,129.999998,652.499982,
23.440000,0.337015,-1.087147,9.971549,-0.718004,-0.695936,-0.010460,0.694831,-0.715826,-0.069065,0.040578,-0.056860,0.997557,4.999998,-0.000008,129.999998,652.499982,
23.450000,0.401208,-1.057689,9.973072,-0.783781,-0.621011,0.000030,0.619336,-0.781671,-0.073352,0.045576,-0.057476,0.997306,4.999999,-0.000009,129.999998,652.499982,
23.460000,0.463496,-1.023177,9.974803,-0.841664,-0.539858,0.011003,0.537632,-0.839740,-0.075868,0.050198,-0.057942,0.997057,5.000001,-0.000009,129.999997,652.499982,
23.470000,0.523582,-0.983774,9.976708,-0.891076,-0.453276,0.022156,0.450544,-0.889447,-0.076560,0.054410,-0.058241,0.996819,5.000002,-0.000009,129.999997,652.499982,
23.480000,0.581179,-0.939664,9.978752,-0.931523,-0.362119,0.033180,0.358951,-0.930285,-0.075427,0.058181,-0.058354,0.996599,5.000003,-0.000009,129.999997,652.499982,
23.490000,0.636012,-0.891056,9.980896,-0.962604,-0.267290,0.043772,0.263779,-0.961836,-0.072518,0.061485,-0.058262,0.996406,5.000005,-0.000009,129.999997,652.499982,
23.500000,0.687816,-0.838177,9.983098,-0.984013,-0.169729,0.053640,0.165984,-0.983769,-0.067935,0.064301,-0.057947,0.996247,5.000006,-0.000009,129.999997,652.499982,
23.510000,0.736342,-0.781278,9.985316,-0.995540,-0.070410,0.062516,0.066550,-0.995849,-0.061824,0.066611,-0.057390,0.996127,5.000007,-0.000008,129.999997,652.499983,
23.520000,0.781356,-0.720628,9.987509,-0.997078,0.029673,0.070158,-0.033525,-0.997941,-0.054379,0.068401,-0.056574,0.996052,5.000008,-0.000007,129.999997,652.499983,
23.530000,0.822640,-0.656516,9.989634,-0.988616,0.129516,0.076361,-0.133238,-0.990007,-0.045828,0.069664,-0.055483,0.996026,5.000009,-0.000006,129.999997,652.499983,
23.540000,0.859993,-0.589247,9.991650,-0.970245,0.228113,0.080961,-0.231592,-0.972113,-0.036433,0.070394,-0.054100,0.996051,5.000010,-0.000005,129.999997,652.499983,
23.550000,0.893233,-0.519142,9.993519,-0.942156,0.324466,0.083841,-0.327604,-0.944426,-0.026477,0.070592,-0.052413,0.996127,5.000010,-0.000003,129.999997,652.499983,
23.560000,0.922199,-0.446536,9.995206,-0.904635,0.417598,0.084933,-0.420316,-0.907214,-0.016261,0.070263,-0.050410,0.996254,5.000011,-0.000002,129.999997,652.499983,
23.570000,0.946748,-0.371779,9.996677,-0.858060,0.506563,0.084221,-0.508803,-0.860842,-0.006093,0.069416,-0.048082,0.996428,5.000011,-0.000001,129.999997,652.499983,
23.580000,0.966761,-0.295228,9.997905,-0.802900,0.590454,0.081742,-0.592186,-0.805772,0.003721,0.068064,-0.045420,0.996647,5.000010,0.000000,129.999997,652.499983,
23.590000,0.982139,-0.217253,9.998865,-0.739709,0.668414,0.077583,-0.669635,-0.742556,0.012887,0.066225,-0.042420,0.996903,5.000010,0.000002,129.999997,652.499983,
23.600000,0.992807,-0.138230,9.999541,-0.669119,0.739648,0.071880,-0.740378,-0.671833,0.021129,0.063920,-0.039081,0.997189,5.000009,0.000003,129.999997,652.499983,
23.610000,0.998712,-0.058539,9.999918,-0.591834,0.803429,0.064814,-0.803714,-0.594319,0.028196,0.061175,-0.035404,0.997499,5.000008,0.000004,129.999997,652.499984,
23.620000,0.999826,0.021434,9.999989,-0.508626,0.859105,0.056604,-0.859011,-0.510802,0.033875,0.058017,-0.031394,0.997822,5.000007,0.000005,129.999998,652.499984,
23.630000,0.996142,0.101304,9.999753,-0.420323,0.906111,0.047506,-0.905719,-0.422133,0.037991,0.054479,-0.027058,0.998148,5.000006,0.000005,129.999998,652.499983,
23.640000,0.987680,0.180684,9.999215,-0.327805,0.943971,0.037797,-0.943372,-0.329216,0.040415,0.050596,-0.022408,0.998468,5.000005,0.000006,129.999998,652.499983,
23.650000,0.974480,0.259193,9.998385,-0.231994,0.972303,0.027775,-0.971592,-0.232998,0.041067,0.046403,-0.017458,0.998770,5.000004,0.000006,129.999998,652.499983,
23.660000,0.956607,0.336451,9.997278,-0.133843,0.990827,0.017747,-0.990098,-0.134460,0.039919,0.041940,-0.012228,0.999045,5.000002,0.000006,129.999998,652.499983,
23.670000,0.934150,0.412086,9.995917,-0.034331,0.999361,0.008020,-0.998699,-0.034605,0.036994,0.037249,-0.006738,0.999283,5.000001,0.000005,129.999998,652.499983,
23.680000,0.907217,0.485734,9.994327,0.065549,0.997832,-0.001109,-0.997307,0.065550,0.032368,0.032372,-0.001014,0.999475,5.000000,0.000005,129.999998,652.499983,
23.690000,0.875942,0.557042,9.992538,0.164800,0.986265,-0.009358,-0.985931,0.164992,0.026166,0.027352,0.004916,0.999614,4.999999,0.000004,129.999998,652.499983,
23.700000,0.840476,0.625668,9.990585,0.262430,0.964793,-0.016471,-0.964677,0.262715,0.018558,0.022233,0.011021,0.999692,4.999998,0.000003,129.999998,652.499983,
23.710000,0.800993,0.691285,9.988506,0.357461,0.933646,-0.022224,-0.933754,0.357734,0.009755,0.017059,0.017266,0.999705,4.999997,0.000002,129.999998,652.499983,
23.720000,0.757685,0.753578,9.986340,0.448939,0.893153,-0.026431,-0.893465,0.449096,0.000004,0.011875,0.023616,0.999651,4.999996,0.000001,129.999998,652.499983,
23.730000,0.710760,0.812253,9.984128,0.535945,0.843736,-0.028953,-0.844206,0.535886,-0.010421,0.006724,0.030030,0.999526,4.999996,-0.000001,129.999998,652.499982,
23.740000,0.660447,0.867030,9.981913,0.617605,0.785906,-0.029696,-0.786466,0.617242,-0.021227,0.001648,0.036467,0.999333,4.999996,-0.000002,129.999998,652.499982,
23.750000,0.606988,0.917650,9.979737,0.693092,0.720257,-0.028619,-0.720818,0.692356,-0.032109,-0.003312,0.042886,0.999074,4.999996,-0.000004,129.999998,652.499982,
23.760000,0.550641,0.963875,9.977642,0.761646,0.647456,-0.025732,-0.647917,0.760488,-0.042760,-0.008116,0.049242,0.998754,4.999996,-0.000005,129.999998,652.499982,
23.770000,0.491674,1.005487,9.975667,0.822571,0.568242,-0.021096,-0.568491,0.820968,-0.052876,-0.012727,0.055490,0.998378,4.999996,-0.000006,129.999998,652.499982,
23.780000,0.430372,1.042290,9.973851,0.875249,0.483410,-0.014823,-0.483335,0.873206,-0.062172,-0.017111,0.061583,0.997955,4.999997,-0.000008,129.999998,652.499982,
23.790000,0.367026,1.074113,9.972228,0.919145,0.393813,-0.007072,-0.393304,0.916692,-0.070384,-0.021235,0.067477,0.997495,4.999998,-0.000009,129.999998,652.499982,
23.800000,0.301938,1.100806,9.970828,0.953811,0.300345,0.001958,-0.299303,0.951006,-0.077278,-0.025072,0.073126,0.997008,4.999999,-0.000010,129.999997,652.499982,
23.810000,0.235419,1.122244,9.969679,0.978893,0.203935,0.012030,-0.202278,0.975816,-0.082658,-0.028595,0.078483,0.996505,5.000001,-0.000011,129.999997,652.499982,
23.820000,0.167783,1.138329,9.968802,0.994135,0.105539,0.022876,-0.103207,0.990886,-0.086369,-0.031783,0.083505,0.996000,5.000002,-0.000011,129.999997,652.499981,
23.830000,0.099353,1.148985,9.968215,0.999379,0.006131,0.034209,-0.003088,0.996072,-0.088305,-0.034616,0.088148,0.995506,5.000003,-0.000011,129.999997,652.499981,
23.840000,0.030452,1.154163,9.967927,0.994570,-0.093305,0.045727,0.097066,0.991326,-0.088409,-0.037081,0.092370,0.995034,5.000005,-0.000012,129.999997,652.499981,
23.850000,-0.038593,1.153838,9.967945,0.979755,-0.191790,0.057122,0.196245,0.976699,-0.086675,-0.039167,0.096133,0.994598,5.000006,-0.000011,129.999997,652.499981,
23.860000,-0.107456,1.148013,9.968269,0.955083,-0.288351,0.068089,0.293449,0.952334,-0.083150,-0.040867,0.099399,0.994208,5.000008,-0.000011,129.999997,652.499981,
23.870000,-0.175809,1.136713,9.968891,0.920804,-0.382033,0.078336,0.387694,0.918469,-0.077931,-0.042177,0.102133,0.993876,5.000009,-0.000010,129.999997,652.499981,
23.880000,-0.243329,1.119992,9.969801,0.877265,-0.471910,0.087593,0.478032,0.875436,-0.071163,-0.043100,0.104304,0.993611,5.000010,-0.000010,129.999997,652.499981,
23.890000,-0.309696,1.097928,9.970981,0.824907,-0.557092,0.095615,0.563551,0.823653,-0.063033,-0.043639,0.105883,0.993421,5.000012,-0.000009,129.999997,652.499981,
23.900000,-0.374594,1.070623,9.972408,0.764262,-0.636731,0.102193,0.643390,0.763625,-0.053768,-0.043802,0.106845,0.993310,5.000012,-0.000008,129.999997,652.499982,
23.910000,-0.437715,1.038205,9.974056,0.695943,-0.710033,0.107161,0.716749,0.695941,-0.043626,-0.043602,0.107171,0.993284,5.000013,-0.000006,129.999997,652.499982,
23.920000,-0.498757,1.000825,9.975893,0.620641,-0.776262,0.110395,0.782890,0.621263,-0.032890,-0.043054,0.106843,0.993343,5.000014,-0.000005,129.999997,652.499982,
23.930000,-0.557429,0.958659,9.977883,0.539119,-0.834752,0.111825,0.841152,0.540325,-0.021860,-0.042175,0.105849,0.993487,5.000014,-0.000003,129.999997,652.499982,
23.940000,-0.613450,0.911903,9.979990,0.452200,-0.884910,0.111427,0.890955,0.453924,-0.010841,-0.040987,0.104181,0.993713,5.000014,-0.000002,129.999997,652.499982,
23.950000,-0.666551,0.860780,9.982173,0.360760,-0.926221,0.109234,0.931803,0.362917,-0.000142,-0.039512,0.101838,0.994016,5.000014,-0.000001,129.999997,652.499982,
23.960000,-0.716476,0.805529,9.984390,0.265719,-0.958262,0.105326,0.963292,0.268207,0.009942,-0.037777,0.098820,0.994388,5.000013,0.000001,129.999997,652.499982,
23.970000,-0.762986,0.746413,9.986598,0.168033,-0.980696,0.099834,0.985113,0.170738,0.019131,-0.035808,0.095135,0.994820,5.000013,0.000002,129.999997,652.499982,
23.980000,-0.805854,0.683712,9.988757,0.068682,-0.993283,0.092935,0.997054,0.071486,0.027174,-0.033636,0.090796,0.995301,5.000012,0.000003,129.999997,652.499983,
23.990000,-0.844872,0.617724,9.990823,-0.031337,-0.995884,0.084843,0.999002,-0.028552,0.033850,-0.031290,0.085820,0.995819,5.000011,0.000004,129.999997,652.499983,
24.000000,-0.879852,0.548764,9.992758,-0.131026,-0.988459,0.075808,0.990943,-0.128366,0.038981,-0.028801,0.080230,0.996360,5.000010,0.000005,129.999997,652.499983,
24.010000,-0.910623,0.477162,9.994525,-0.229388,-0.971070,0.066107,0.972965,-0.226947,0.042430,-0.026201,0.074054,0.996910,5.000009,0.000005,129.999997,652.499983,
24.020000,-0.937034,0.403260,9.996090,-0.325441,-0.943883,0.056034,0.945252,-0.323294,0.044113,-0.023523,0.067323,0.997454,5.000007,0.000005,129.999997,652.499983,
24.030000,-0.958956,0.327415,9.997423,-0.418228,-0.907163,0.045896,0.908085,-0.416428,0.043992,-0.020797,0.060077,0.997977,5.000006,0.000006,129.999998,652.499983,
24.040000,-0.976281,0.249990,9.998498,-0.506825,-0.861277,0.035998,0.861840,-0.505398,0.042087,-0.018056,0.052356,0.998465,5.000005,0.000005,129.999998,652.499983,
24.050000,-0.988925,0.171359,9.999294,-0.590351,-0.806685,0.026642,0.806980,-0.589296,0.038464,-0.015330,0.044208,0.998905,5.000003,0.000005,129.999998,652.499983,
24.060000,-0.996826,0.091901,9.999797,-0.667975,-0.743941,0.018111,0.744054,-0.667267,0.033244,-0.012648,0.035682,0.999283,5.000002,0.000004,129.999998,652.499983,
24.070000,-0.999944,0.011999,9.999996,-0.738923,-0.673680,0.010665,0.673690,-0.738512,0.026591,-0.010039,0.026834,0.999589,5.000001,0.000003,129.999998,652.499983,
24.080000,-0.998265,-0.067962,9.999889,-0.802489,-0.596621,0.004531,0.596590,-0.802306,0.018712,-0.007530,0.017719,0.999815,5.000000,0.000002,129.999998,652.499983,
24.090000,-0.991796,-0.147593,9.999476,-0.858041,-0.513548,-0.000100,0.513522,-0.858000,0.009848,-0.005144,0.008399,0.999951,5.000000,0.000001,129.999998,652.499983,
24.100000,-0.980569,-0.226513,9.998766,-0.905023,-0.425312,-0.003082,0.425313,-0.905027,0.000271,-0.002906,-0.001066,0.999995,4.999999,0.000000,129.999998,652.499983,
24.110000,-0.964640,-0.304339,9.997773,-0.942964,-0.332814,-0.004316,0.332841,-0.942915,-0.009728,-0.000834,-0.010610,0.999943,4.999999,-0.000001,129.999998,652.499983,
24.120000,-0.944086,-0.380697,9.996515,-0.971485,-0.236999,-0.003756,0.237026,-0.971283,-0.019844,0.001054,-0.020169,0.999796,4.999999,-0.000003,129.999998,652.499983,
24.130000,-0.919009,-0.455219,9.995017,-0.990296,-0.138844,-0.001405,0.138824,-0.989852,-0.029769,0.002742,-0.029677,0.999556,4.999999,-0.000004,129.999998,652.499983,
24.140000,-0.889532,-0.527548,9.993308,-0.999205,-0.039349,0.002681,0.039213,-0.998444,-0.039202,0.004218,-0.039067,0.999228,5.000000,-0.000005,129.999998,652.499983,
24.150000,-0.855797,-0.597335,9.991419,-0.998117,0.060478,0.008394,-0.060811,-0.996984,-0.047853,0.005474,-0.048275,0.998819,5.000000,-0.000006,129.999998,652.499983,
24.160000,-0.817971,-0.664249,9.989388,-0.987037,0.159624,0.015582,-0.160251,-0.985500,-0.055456,0.006503,-0.057235,0.998339,5.000001,-0.000007,129.999998,652.499983,
24.170000,-0.776237,-0.727968,9.987253,-0.966070,0.257090,0.024046,-0.258109,-0.964121,-0.061773,0.007301,-0.065886,0.997800,5.000002,-0.000008,129.999998,652.499982,
24.180000,-0.730797,-0.788190,9.985055,-0.935419,0.351896,0.033555,-0.353405,-0.933078,-0.066605,0.007870,-0.074164,0.997215,5.000004,-0.000009,129.999997,652.499982,
24.190000,-0.681871,-0.844628,9.982836,-0.895384,0.443093,0.043843,-0.445181,-0.892697,-0.069795,0.008212,-0.082013,0.996597,5.000005,-0.000009,129.999997,652.499982,
24.200000,-0.629697,-0.897016,9.980639,-0.846359,0.529772,0.054624,-0.532515,-0.843397,-0.071230,0.008333,-0.089377,0.995963,5.000006,-0.000010,129.999997,652.499982,
24.210000,-0.574524,-0.945106,9.978505,-0.788831,0.611071,0.065597,-0.614527,-0.785686,-0.070851,0.008243,-0.096203,0.995328,5.000008,-0.000010,129.999997,652.499982,
24.220000,-0.516618,-0.988670,9.976475,-0.723372,0.686187,0.076454,-0.690387,-0.720151,-0.068648,0.007952,-0.102443,0.994707,5.000009,-0.000010,129.999997,652.499982,
24.230000,-0.456257,-1.027506,9.974589,-0.650635,0.754380,0.086890,-0.759331,-0.647457,-0.064664,0.007476,-0.108053,0.994117,5.000011,-0.000009,129.999997,652.499982,
24.240000,-0.393729,-1.061429,9.972881,-0.571348,0.814980,0.096613,-0.820658,-0.568336,-0.058991,0.006832,-0.112994,0.993572,5.000012,-0.000008,129.999997,652.499981,
24.250000,-0.329332,-1.090282,9.971384,-0.486306,0.867394,0.105350,-0.873748,-0.483580,-0.051772,0.006037,-0.117229,0.993086,5.000013,-0.000008,129.999997,652.499981,
24.260000,-0.263373,-1.113931,9.970127,-0.396363,0.911112,0.112854,-0.918061,-0.394035,-0.043192,0.005115,-0.120730,0.992672,5.000014,-0.000006,129.999997,652.499981,
24.270000,-0.196165,-1.132264,9.969134,-0.302423,0.945709,0.118916,-0.953147,-0.300592,-0.033475,0.004087,-0.123471,0.992340,5.000015,-0.000005,129.999997,652.499981,
24.280000,-0.128028,-1.145196,9.968424,-0.205433,0.970847,0.123363,-0.978649,-0.204177,-0.022878,0.002977,-0.125432,0.992098,5.000016,-0.000004,129.999997,652.499981,
24.290000,-0.059284,-1.152667,9.968010,-0.106372,0.986284,0.126073,-0.994307,-0.105744,-0.011681,0.001811,-0.126601,0.991952,5.000016,-0.000002,129.999997,652.499981,
24.300000,0.009741,-1.154644,9.967900,-0.006237,0.991870,0.126968,-0.999963,-0.006265,-0.000182,0.000615,-0.126968,0.991907,5.000016,-0.000001,129.999997,652.499981,
24.310000,0.078720,-1.151115,9.968096,0.093960,0.987550,0.126024,-0.995558,0.093278,0.011310,-0.000586,-0.126530,0.991963,5.000016,0.000001,129.999997,652.499981,
24.320000,0.147325,-1.142098,9.968595,0.193208,0.973366,0.123268,-0.981139,0.191903,0.022489,-0.001765,-0.125291,0.992118,5.000016,0.000002,129.999997,652.499981,
24.330000,0.215233,-1.127635,9.969387,0.290506,0.949454,0.118777,-0.956851,0.288633,0.033059,-0.002895,-0.123259,0.992370,5.000016,0.000003,129.999997,652.499981,
24.340000,0.282121,-1.107793,9.970456,0.384873,0.916046,0.112679,-0.922942,0.382514,0.042737,-0.003952,-0.120447,0.992712,5.000015,0.000005,129.999997,652.499981,
24.350000,0.347670,-1.082664,9.971783,0.475360,0.873466,0.105146,-0.879758,0.472612,0.051269,-0.004911,-0.116877,0.993134,5.000014,0.000006,129.999997,652.499981,
24.360000,0.411571,-1.052366,9.973342,0.561055,0.822127,0.096389,-0.827738,0.558033,0.058432,-0.005749,-0.112571,0.993627,5.000013,0.000007,129.999997,652.499981,
24.370000,0.473518,-1.017040,9.975104,0.641098,0.762528,0.086657,-0.767410,0.637923,0.064043,-0.006445,-0.107562,0.994177,5.000012,0.000008,129.999997,652.499981,
24.380000,0.533215,-0.976851,9.977035,0.714686,0.695255,0.076223,-0.699385,0.711482,0.067962,-0.006980,-0.101883,0.994772,5.000010,0.000008,129.999997,652.499982,
24.390000,0.590377,-0.931988,9.979098,0.781085,0.620965,0.065380,-0.624354,0.777967,0.070097,-0.007335,-0.095575,0.995395,5.000009,0.000009,129.999997,652.499982,
24.400000,0.644730,-0.882662,9.981254,0.839630,0.540392,0.054434,-0.543074,0.836707,0.070409,-0.007496,-0.088681,0.996032,5.000008,0.000009,129.999997,652.499982,
24.410000,0.696013,-0.829106,9.983462,0.889741,0.454332,0.043692,-0.456367,0.887100,0.068908,-0.007451,-0.081252,0.996666,5.000006,0.000009,129.999997,652.499982,
24.420000,0.743978,-0.771572,9.985679,0.930920,0.363640,0.033454,-0.365105,0.928630,0.065657,-0.007190,-0.073338,0.997281,5.000005,0.000008,129.999997,652.499982,
24.430000,0.788395,-0.710334,9.987863,0.962761,0.269221,0.024008,-0.270206,0.960865,0.060770,-0.006706,-0.064996,0.997863,5.000004,0.000008,129.999997,652.499982,
24.440000,0.829046,-0.645682,9.989973,0.984952,0.172021,0.015615,-0.172624,0.983466,0.054406,-0.005996,-0.056284,0.998397,5.000003,0.000007,129.999998,652.499982,
24.450000,0.865736,-0.577925,9.991968,0.997277,0.073017,0.008508,-0.073337,0.996193,0.046766,-0.005059,-0.047264,0.998870,5.000002,0.000006,129.999998,652.499982,
24.460000,0.898285,-0.507386,9.993810,0.999619,-0.026791,0.002881,0.026662,0.998901,0.038089,-0.003897,-0.037999,0.999270,5.000001,0.000005,129.999998,652.499982,
24.470000,0.926535,-0.434403,9.995463,0.991962,-0.126393,-0.001112,0.126373,0.991552,0.028643,-0.002516,-0.028554,0.999589,5.000000,0.000004,129.999998,652.499983,
24.480000,0.950347,-0.359326,9.996896,0.974386,-0.224777,-0.003368,0.224801,0.974207,0.018716,-0.000925,-0.018995,0.999819,5.000000,0.000003,129.999998,652.499983,
24.490000,0.969605,-0.282516,9.998081,0.947072,-0.320942,-0.003833,0.320964,0.947034,0.008613,0.000867,-0.009388,0.999956,5.000000,0.000001,129.999998,652.499983,
24.500000,0.984215,-0.204343,9.998996,0.910296,-0.413907,-0.002504,0.413905,0.910300,-0.001360,0.002843,0.000201,0.999996,5.000000,-0.000000,129.999998,652.499983,
24.510000,0.994104,-0.125184,9.999623,0.864427,-0.502722,0.000569,0.502698,0.864373,-0.010897,0.004988,0.009706,0.999940,5.000000,-0.000001,129.999998,652.499983,
24.520000,0.999224,-0.045421,9.999950,0.809925,-0.586480,0.005286,0.586459,0.809718,-0.019710,0.007281,0.019063,0.999792,5.000001,-0.000003,129.999998,652.499983,
24.530000,0.999550,0.034562,9.999971,0.747332,-0.664325,0.011497,0.664354,0.746888,-0.027526,0.009701,0.028210,0.999555,5.000001,-0.000004,129.999998,652.499983,
24.540000,0.995080,0.114378,9.999685,0.677273,-0.735463,0.019012,0.735607,0.676524,-0.034107,0.012223,0.037085,0.999237,5.000002,-0.000004,129.999998,652.499983,
24.550000,0.985836,0.193642,9.999099,0.600445,-0.799168,0.027601,0.799507,0.599344,-0.039246,0.014823,0.045633,0.998848,5.000003,-0.000005,129.999998,652.499983,
24.560000,0.971864,0.271971,9.998222,0.517612,-0.854794,0.037003,0.855417,0.516137,-0.042781,0.017471,0.053798,0.998399,5.000005,-0.000006,129.999998,652.499983,
24.570000,0.953232,0.348987,9.997072,0.429599,-0.901780,0.046933,0.902776,0.427752,-0.044594,0.020140,0.061529,0.997902,5.000006,-0.000006,129.999997,652.499983,
24.580000,0.930032,0.424321,9.995671,0.337281,-0.939652,0.057092,0.941109,0.335093,-0.044621,0.022798,0.068781,0.997371,5.000007,-0.000006,129.999997,652.499983,
24.590000,0.902378,0.497609,9.994046,0.241578,-0.968036,0.067171,0.970030,0.239103,-0.042845,0.025415,0.075510,0.996821,5.000009,-0.000006,129.999997,652.499982,
24.600000,0.870403,0.568500,9.992228,0.143444,-0.986651,0.076866,0.989246,0.140759,-0.039303,0.027960,0.081679,0.996266,5.000010,-0.000006,129.999997,652.499982,
24.610000,0.834266,0.636654,9.990252,0.043857,-0.995322,0.085882,0.998558,0.041059,-0.034085,0.030400,0.087255,0.995722,5.000011,-0.000005,129.999997,652.499982,
24.620000,0.794141,0.701746,9.988155,-0.056186,-0.993973,0.093944,0.997867,-0.058989,-0.027327,0.032705,0.092210,0.995202,5.000012,-0.000004,129.999997,652.499982,
24.630000,0.750224,0.763466,9.985979,-0.155686,-0.982632,0.100803,0.987174,-0.158377,-0.019210,0.034843,0.096522,0.994721,5.000013,-0.000003,129.999997,652.499982,
24.640000,0.702728,0.821519,9.983763,-0.253646,-0.961426,0.106246,0.966579,-0.256105,-0.009957,0.036784,0.100172,0.994290,5.000014,-0.000002,129.999997,652.499982,
24.650000,0.651881,0.875631,9.981552,-0.349081,-0.930584,0.110098,0.936283,-0.351197,0.000181,0.038499,0.103148,0.993921,5.000015,-0.000001,129.999997,652.499982,
24.660000,0.597930,0.925546,9.979387,-0.441032,-0.890427,0.112230,0.896582,-0.442704,0.010922,0.039960,0.105443,0.993622,5.000015,0.000001,129.999997,652.499982,
24.670000,0.541133,0.971028,9.977308,-0.528574,-0.841370,0.112564,0.847869,-0.529717,0.021970,0.041143,0.107055,0.993401,5.000015,0.000002,129.999997,652.499981,
24.680000,0.481764,1.011863,9.975357,-0.610824,-0.783915,0.111070,0.790628,-0.611377,0.033018,0.042023,0.107986,0.993264,5.000015,0.000004,129.999997,652.499981,
24.690000,0.420106,1.047860,9.973571,-0.686951,-0.718643,0.107772,0.725431,-0.686877,0.043760,0.042579,0.108245,0.993212,5.000015,0.000005,129.999997,652.499981,
24.700000,0.356453,1.078850,9.971982,-0.756186,-0.646213,0.102745,0.652929,-0.755476,0.053895,0.042794,0.107843,0.993246,5.000014,0.000006,129.999997,652.499981,
24.710000,0.291109,1.104688,9.970622,-0.817827,-0.567350,0.096112,0.573851,-0.816501,0.063143,0.042651,0.106797,0.993366,5.000013,0.000008,129.999997,652.499981,
24.720000,0.224384,1.125254,9.969516,-0.871251,-0.482840,0.088043,0.488989,-0.869355,0.071247,0.042140,0.105129,0.993565,5.000012,0.000009,129.999997,652.499981,
24.730000,0.156596,1.140452,9.968686,-0.915916,-0.393524,0.078747,0.399200,-0.913522,0.077981,0.041250,0.102863,0.993840,5.000011,0.000010,129.999997,652.499981,
24.740000,0.088067,1.150212,9.968147,-0.951370,-0.300286,0.068471,0.305388,-0.948571,0.083158,0.039978,0.100027,0.994181,5.000010,0.000011,129.999997,652.499981,
24.750000,0.019119,1.154487,9.967909,-0.977253,-0.204048,0.057486,0.208499,-0.974160,0.086637,0.038322,0.096655,0.994580,5.000008,0.000011,129.999997,652.499981,
24.760000,-0.049918,1.153259,9.967977,-0.993305,-0.105762,0.046084,0.109511,-0.990036,0.088321,0.036284,0.092780,0.995025,5.000007,0.000011,129.999997,652.499981,
24.770000,-0.118720,1.146532,9.968350,-0.999364,-0.006396,0.034572,0.009424,-0.996043,0.088168,0.033871,0.088441,0.995505,5.000005,0.000012,129.999997,652.499981,
24.780000,-0.186958,1.134338,9.969021,-0.995370,0.093069,0.023255,-0.090751,-0.992120,0.086184,0.031093,0.083677,0.996008,5.000004,0.000011,129.999997,652.499981,
24.790000,-0.254311,1.116735,9.969977,-0.981367,0.191648,0.012437,-0.190004,-0.978299,0.082428,0.027964,0.078532,0.996519,5.000003,0.000011,129.999997,652.499981,
24.800000,-0.320458,1.093802,9.971199,-0.957499,0.288366,0.002404,-0.287333,-0.954711,0.077009,0.024502,0.073048,0.997027,5.000001,0.000010,129.999997,652.499981,
24.810000,-0.385086,1.065649,9.972664,-0.924011,0.382264,-0.006577,-0.381758,-0.921582,0.070082,0.020728,0.067271,0.997519,5.000000,0.000010,129.999997,652.499981,
24.820000,-0.447885,1.032405,9.974345,-0.881245,0.472407,-0.014272,-0.472329,-0.879230,0.061847,0.016668,0.061246,0.997983,4.999999,0.000009,129.999997,652.499981,
24.830000,-0.508558,0.994227,9.976210,-0.829637,0.557895,-0.020482,-0.558134,-0.828064,0.052537,0.012349,0.055021,0.998409,4.999998,0.000007,129.999997,652.499981,
24.840000,-0.566814,0.951293,9.978222,-0.769713,0.637870,-0.025050,-0.638314,-0.768583,0.042419,0.007804,0.048643,0.998786,4.999997,0.000006,129.999998,652.499981,
24.850000,-0.622373,0.903805,9.980344,-0.702081,0.711527,-0.027867,-0.712066,-0.701368,0.031779,0.003066,0.042157,0.999106,4.999997,0.000005,129.999998,652.499981,
24.860000,-0.674970,0.851987,9.982536,-0.627424,0.778119,-0.028873,-0.778653,-0.627078,0.020920,-0.001829,0.035610,0.999364,4.999997,0.000003,129.999998,652.499982,
24.870000,-0.724351,0.796083,9.984754,-0.546499,0.836968,-0.028060,-0.837411,-0.546448,0.010148,-0.006840,0.029046,0.999555,4.999997,0.000002,129.999998,652.499982,
24.880000,-0.770278,0.736359,9.986957,-0.460121,0.887471,-0.025472,-0.887756,-0.460275,-0.000230,-0.011929,0.022509,0.999675,4.999997,0.000001,129.999998,652.499982,
24.890000,-0.812528,0.673097,9.989103,-0.369159,0.929105,-0.021204,-0.929191,-0.369420,-0.009922,-0.017053,0.016042,0.999726,4.999997,-0.000001,129.999998,652.499982,
24.900000,-0.850896,0.606599,9.991151,-0.274528,0.961437,-0.015399,-0.961305,-0.274789,-0.018655,-0.022168,0.009683,0.999707,4.999998,-0.000002,129.999998,652.499982,
24.910000,-0.885196,0.537183,9.993061,-0.177177,0.984127,-0.008242,-0.983784,-0.177334,-0.026184,-0.027232,0.003471,0.999623,4.999999,-0.000003,129.999998,652.499982,
24.920000,-0.915261,0.465179,9.994797,-0.078079,0.996929,0.000040,-0.996409,-0.078037,-0.032300,-0.032199,-0.002560,0.999478,5.000000,-0.000004,129.999998,652.499982,
24.930000,-0.940943,0.390934,9.996325,0.021773,0.999703,0.009190,-0.999059,0.022098,-0.036834,-0.037028,-0.008378,0.999279,5.000001,-0.000004,129.999998,652.499982,
